file_path,import_count,imports,top_level_modules
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/textfont/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/tiling/__init__.py,7,import sys; from typing import; from ._squarifyratio import; from ._pad import; from ._packing import; from ._flip import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/treemap/tiling/_flip.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/tiling/_packing.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/tiling/_pad.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/treemap/tiling/_squarifyratio.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/__init__.py,64,import sys; from typing import; from ._zorder import; from ._ysrc import; from ._yhoverformat import; from ._yaxis import; from ._y0 import; from ._y import; from ._xsrc import; from ._xhoverformat import; from ._xaxis import; from ._x0 import; from ._x import; from ._width import; from ._visible import; from ._unselected import; from ._uirevision import; from ._uid import; from ._textsrc import; from ._text import; from ._stream import; from ._spanmode import; from ._span import; from ._side import; from ._showlegend import; from ._selectedpoints import; from ._selected import; from ._scalemode import; from ._scalegroup import; from ._quartilemethod import; from ._points import; from ._pointpos import; from ._orientation import; from ._opacity import; from ._offsetgroup import; from ._name import; from ._metasrc import; from ._meta import; from ._meanline import; from ._marker import; from ._line import; from ._legendwidth import; from ._legendrank import; from ._legendgrouptitle import; from ._legendgroup import; from ._legend import; from ._jitter import; from ._idssrc import; from ._ids import; from ._hovertextsrc import; from ._hovertext import; from ._hovertemplatesrc import; from ._hovertemplate import; from ._hoveron import; from ._hoverlabel import; from ._hoverinfosrc import; from ._hoverinfo import; from ._fillcolor import; from ._customdatasrc import; from ._customdata import; from ._box import; from ._bandwidth import; from ._alignmentgroup import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/_alignmentgroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_bandwidth.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_box.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_customdata.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_customdatasrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_fillcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hoverinfo.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hoverinfosrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hoverlabel.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hoveron.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hovertemplate.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hovertemplatesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hovertext.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_hovertextsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_ids.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_idssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_jitter.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_legend.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_legendgroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_legendgrouptitle.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_legendrank.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_legendwidth.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_line.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_marker.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_meanline.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_meta.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_metasrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_name.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_offsetgroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_opacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_orientation.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_pointpos.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_points.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_quartilemethod.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_scalegroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_scalemode.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_selected.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_selectedpoints.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_showlegend.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_side.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_span.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_spanmode.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_stream.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_text.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_textsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_uid.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_uirevision.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_unselected.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_visible.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_x.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_x0.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_xaxis.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_xhoverformat.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_xsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_y.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_y0.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_yaxis.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_yhoverformat.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_ysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/_zorder.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/__init__.py,7,import sys; from typing import; from ._width import; from ._visible import; from ._line import; from ._fillcolor import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/_fillcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/_line.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/_visible.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/line/__init__.py,5,import sys; from typing import; from ._width import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/line/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/box/line/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/__init__.py,12,import sys; from typing import; from ._namelengthsrc import; from ._namelength import; from ._font import; from ._bordercolorsrc import; from ._bordercolor import; from ._bgcolorsrc import; from ._bgcolor import; from ._alignsrc import; from ._align import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_align.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_alignsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_bgcolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_bgcolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_bordercolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_bordercolorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_font.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_namelength.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/_namelengthsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/__init__.py,21,import sys; from typing import; from ._weightsrc import; from ._weight import; from ._variantsrc import; from ._variant import; from ._textcasesrc import; from ._textcase import; from ._stylesrc import; from ._style import; from ._sizesrc import; from ._size import; from ._shadowsrc import; from ._shadow import; from ._linepositionsrc import; from ._lineposition import; from ._familysrc import; from ._family import; from ._colorsrc import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_colorsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_familysrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_linepositionsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_shadowsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_sizesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_stylesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_textcasesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_variantsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/hoverlabel/font/_weightsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/__init__.py,5,import sys; from typing import; from ._text import; from ._font import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/_font.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/_text.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/__init__.py,12,import sys; from typing import; from ._weight import; from ._variant import; from ._textcase import; from ._style import; from ._size import; from ._shadow import; from ._lineposition import; from ._family import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_family.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_lineposition.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_shadow.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_style.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_textcase.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_variant.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/legendgrouptitle/font/_weight.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/line/__init__.py,5,import sys; from typing import; from ._width import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/line/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/line/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/__init__.py,10,import sys; from typing import; from ._symbol import; from ._size import; from ._outliercolor import; from ._opacity import; from ._line import; from ._color import; from ._angle import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_angle.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_line.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_opacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_outliercolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/_symbol.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/line/__init__.py,7,import sys; from typing import; from ._width import; from ._outlierwidth import; from ._outliercolor import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/line/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/line/_outliercolor.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/line/_outlierwidth.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/marker/line/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/meanline/__init__.py,6,import sys; from typing import; from ._width import; from ._visible import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/meanline/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/meanline/_visible.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/meanline/_width.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/__init__.py,4,import sys; from typing import; from ._marker import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/_marker.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/marker/__init__.py,6,import sys; from typing import; from ._size import; from ._opacity import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/marker/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/marker/_opacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/selected/marker/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/stream/__init__.py,5,import sys; from typing import; from ._token import; from ._maxpoints import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/stream/_maxpoints.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/stream/_token.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/__init__.py,4,import sys; from typing import; from ._marker import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/_marker.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/marker/__init__.py,6,import sys; from typing import; from ._size import; from ._opacity import; from ._color import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/marker/_color.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/marker/_opacity.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/violin/unselected/marker/_size.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/__init__.py,64,import sys; from typing import; from ._zsrc import; from ._zhoverformat import; from ._z import; from ._ysrc import; from ._yhoverformat import; from ._y import; from ._xsrc import; from ._xhoverformat import; from ._x import; from ._visible import; from ._valuesrc import; from ._valuehoverformat import; from ._value import; from ._uirevision import; from ._uid import; from ._textsrc import; from ._text import; from ._surface import; from ._stream import; from ._spaceframe import; from ._slices import; from ._showscale import; from ._showlegend import; from ._scene import; from ._reversescale import; from ._opacityscale import; from ._opacity import; from ._name import; from ._metasrc import; from ._meta import; from ._lightposition import; from ._lighting import; from ._legendwidth import; from ._legendrank import; from ._legendgrouptitle import; from ._legendgroup import; from ._legend import; from ._isomin import; from ._isomax import; from ._idssrc import; from ._ids import; from ._hovertextsrc import; from ._hovertext import; from ._hovertemplatesrc import; from ._hovertemplate import; from ._hoverlabel import; from ._hoverinfosrc import; from ._hoverinfo import; from ._flatshading import; from ._customdatasrc import; from ._customdata import; from ._contour import; from ._colorscale import; from ._colorbar import; from ._coloraxis import; from ._cmin import; from ._cmid import; from ._cmax import; from ._cauto import; from ._caps import; from ._autocolorscale import; from _plotly_utils.importers import,; _plotly_utils; sys; typing
.venv/lib/python3.11/site-packages/plotly/validators/volume/_autocolorscale.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_caps.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_cauto.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_cmax.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_cmid.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_cmin.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_coloraxis.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_colorbar.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_colorscale.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_contour.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_customdata.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_customdatasrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_flatshading.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hoverinfo.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hoverinfosrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hoverlabel.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hovertemplate.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hovertemplatesrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hovertext.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_hovertextsrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_ids.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_idssrc.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_isomax.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_isomin.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_legend.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_legendgroup.py,1,import _plotly_utils.basevalidators,_plotly_utils
.venv/lib/python3.11/site-packages/plotly/validators/volume/_legendgrouptitle.py,1,import _plotly_utils.basevalidators,_plotly_utils
